filename,split
233310.csv,train
256894.csv,train
199112.csv,train
148227.csv,train
250498.csv,train
158216.csv,train
209250.csv,train
205771.csv,train
239220.csv,train
180455.csv,train
147497.csv,train
193197.csv,train
137131.csv,train
200236.csv,train
139688.csv,train
224663.csv,train
134070.csv,train
175580.csv,train
153513.csv,train
179341.csv,train
253504.csv,train
186391.csv,train
176406.csv,train
169844.csv,train
163017.csv,train
230708.csv,train
217969.csv,train
184918.csv,train
247286.csv,train
261872.csv,train
202539.csv,train
143433.csv,train
215070.csv,train
106814.csv,train
130448.csv,train
157013.csv,train
257233.csv,train
112036.csv,train
211487.csv,train
201536.csv,train
163367.csv,train
201062.csv,train
214448.csv,train
160924.csv,train
186168.csv,train
168404.csv,train
226698.csv,train
124155.csv,train
215223.csv,train
238256.csv,train
251279.csv,train
238497.csv,train
143847.csv,train
202106.csv,train
200070.csv,train
150328.csv,train
249081.csv,train
209303.csv,train
139525.csv,train
258415.csv,train
243973.csv,train
260299.csv,train
154915.csv,train
260337.csv,train
114291.csv,train
236687.csv,train
220911.csv,train
252516.csv,train
251004.csv,train
213958.csv,train
260369.csv,train
236396.csv,train
187751.csv,train
138325.csv,train
193358.csv,train
174719.csv,train
240783.csv,train
262524.csv,train
144049.csv,train
129167.csv,train
205841.csv,train
224322.csv,train
118910.csv,train
167132.csv,train
139258.csv,train
221194.csv,train
183224.csv,train
149615.csv,train
219636.csv,train
262513.csv,train
248816.csv,train
136526.csv,train
236702.csv,train
232693.csv,train
172031.csv,train
147064.csv,train
142564.csv,train
230783.csv,train
204582.csv,train
178630.csv,train
201280.csv,train
131080.csv,train
228130.csv,train
222584.csv,train
249308.csv,train
230820.csv,train
211818.csv,train
231037.csv,train
119514.csv,train
198699.csv,train
194183.csv,train
241819.csv,train
152896.csv,train
255851.csv,train
204665.csv,train
257658.csv,train
191579.csv,train
236624.csv,train
222601.csv,train
207932.csv,train
153699.csv,train
110612.csv,train
247792.csv,train
241982.csv,train
185961.csv,train
200781.csv,train
238446.csv,train
238542.csv,train
205861.csv,train
185215.csv,train
186527.csv,train
252305.csv,train
240145.csv,train
234439.csv,train
218432.csv,train
234907.csv,train
229946.csv,train
137520.csv,train
231349.csv,train
251616.csv,train
186203.csv,train
231847.csv,train
204195.csv,train
139570.csv,train
209316.csv,train
245080.csv,train
258456.csv,train
133162.csv,train
239240.csv,train
167105.csv,train
129972.csv,train
262977.csv,train
225624.csv,train
205741.csv,train
107308.csv,train
193883.csv,train
233555.csv,train
253696.csv,train
195740.csv,train
198122.csv,train
220256.csv,train
130215.csv,train
256791.csv,train
155310.csv,train
230777.csv,train
257949.csv,train
243164.csv,train
140110.csv,train
174563.csv,train
252509.csv,train
233828.csv,train
178989.csv,train
180081.csv,train
210726.csv,train
246578.csv,train
241048.csv,train
182623.csv,train
193269.csv,train
112701.csv,train
133884.csv,train
203601.csv,train
248811.csv,train
238285.csv,train
212843.csv,train
132121.csv,train
255209.csv,train
230512.csv,train
237434.csv,train
260200.csv,train
235585.csv,train
98450.csv,train
223399.csv,train
254772.csv,train
125321.csv,train
248650.csv,train
259529.csv,train
135436.csv,train
247245.csv,train
249026.csv,train
199320.csv,train
238670.csv,train
246592.csv,train
181615.csv,train
134432.csv,train
133783.csv,train
163763.csv,train
254034.csv,train
119964.csv,train
150496.csv,train
251796.csv,train
112658.csv,train
219408.csv,train
199202.csv,train
232747.csv,train
218642.csv,train
227544.csv,train
208709.csv,train
154060.csv,train
204855.csv,train
255917.csv,train
174670.csv,train
159624.csv,train
207867.csv,train
241095.csv,train
238942.csv,train
181919.csv,train
185846.csv,train
261236.csv,train
201662.csv,train
230670.csv,train
218001.csv,train
161842.csv,train
265668.csv,train
223447.csv,train
200879.csv,train
262210.csv,train
215691.csv,train
197452.csv,train
241079.csv,train
254058.csv,train
255881.csv,train
229844.csv,train
204804.csv,train
251737.csv,train
149495.csv,train
263998.csv,train
173624.csv,train
174533.csv,train
234386.csv,train
243315.csv,train
234654.csv,train
132591.csv,train
264199.csv,train
106403.csv,train
229244.csv,train
160354.csv,train
229850.csv,train
224015.csv,train
249131.csv,train
157003.csv,train
131956.csv,train
258334.csv,train
150829.csv,train
238617.csv,train
250728.csv,train
223990.csv,train
185538.csv,train
238470.csv,train
258544.csv,train
177347.csv,train
179957.csv,train
193809.csv,train
262088.csv,train
253684.csv,train
162626.csv,train
228607.csv,train
170884.csv,train
265662.csv,train
258825.csv,train
211640.csv,train
231494.csv,train
200504.csv,train
209053.csv,train
207327.csv,train
263107.csv,train
186638.csv,train
147404.csv,train
252321.csv,train
223391.csv,train
249748.csv,train
226588.csv,train
256652.csv,train
223641.csv,train
261650.csv,train
134045.csv,train
210100.csv,train
207274.csv,train
223867.csv,train
243324.csv,train
230264.csv,train
202531.csv,train
246260.csv,train
100667.csv,train
128275.csv,train
263285.csv,train
247997.csv,train
149021.csv,train
114939.csv,train
236577.csv,train
155063.csv,train
203957.csv,train
222731.csv,train
229210.csv,train
247299.csv,train
222880.csv,train
251248.csv,train
224286.csv,train
265845.csv,train
189938.csv,train
216570.csv,train
212469.csv,train
245980.csv,train
230131.csv,train
132990.csv,train
257487.csv,train
260364.csv,train
264092.csv,train
243798.csv,train
228570.csv,train
240569.csv,train
171264.csv,train
243883.csv,train
226034.csv,train
229978.csv,train
168556.csv,train
112192.csv,train
241826.csv,train
243698.csv,train
213300.csv,train
207906.csv,train
227664.csv,train
192740.csv,train
220899.csv,train
260916.csv,train
231592.csv,train
231186.csv,train
206770.csv,train
186990.csv,train
231794.csv,train
237715.csv,train
203778.csv,train
195103.csv,train
242365.csv,train
241144.csv,train
221845.csv,train
217819.csv,train
152649.csv,train
228285.csv,train
227778.csv,train
158836.csv,train
257185.csv,train
209408.csv,train
212560.csv,train
175567.csv,train
243295.csv,train
227744.csv,train
218442.csv,train
149573.csv,train
169114.csv,train
263141.csv,train
159579.csv,train
152719.csv,train
171794.csv,train
219299.csv,train
227244.csv,train
213542.csv,train
197233.csv,train
247133.csv,train
216140.csv,train
243563.csv,train
243711.csv,train
176072.csv,train
235677.csv,train
253703.csv,train
145697.csv,train
196539.csv,train
221477.csv,train
209291.csv,train
205542.csv,train
249597.csv,train
251091.csv,train
262034.csv,train
131801.csv,train
146578.csv,train
154172.csv,train
219984.csv,train
254243.csv,train
209713.csv,train
200227.csv,train
129820.csv,train
173890.csv,train
148101.csv,train
132934.csv,train
259888.csv,train
237523.csv,train
201236.csv,train
240881.csv,train
188683.csv,train
194094.csv,train
238545.csv,train
249772.csv,train
230593.csv,train
248370.csv,train
165112.csv,train
252181.csv,train
151585.csv,train
144770.csv,train
112654.csv,train
105348.csv,train
189755.csv,train
205746.csv,train
227572.csv,train
184047.csv,train
229086.csv,train
234518.csv,train
255514.csv,train
169569.csv,train
244302.csv,train
217563.csv,train
209313.csv,train
182293.csv,train
231603.csv,train
241335.csv,train
181467.csv,train
180903.csv,train
229174.csv,train
150381.csv,train
243121.csv,train
242305.csv,train
154783.csv,train
230585.csv,train
149883.csv,train
218836.csv,train
161431.csv,train
196851.csv,train
235721.csv,train
237565.csv,train
265401.csv,train
243992.csv,train
250273.csv,train
251245.csv,train
166955.csv,train
226741.csv,train
193511.csv,train
234440.csv,train
259639.csv,train
212657.csv,train
222395.csv,train
237336.csv,train
154162.csv,train
132511.csv,train
115907.csv,train
236675.csv,train
132417.csv,train
132612.csv,train
232821.csv,train
194081.csv,train
211835.csv,train
129103.csv,train
210558.csv,train
262400.csv,train
172403.csv,train
229883.csv,train
243071.csv,train
252745.csv,train
159062.csv,train
187061.csv,train
241191.csv,train
115582.csv,train
235936.csv,train
171160.csv,train
177487.csv,train
209528.csv,train
259351.csv,train
207510.csv,train
160024.csv,train
235959.csv,train
248813.csv,train
231746.csv,train
231322.csv,train
223825.csv,train
200246.csv,train
201557.csv,train
263269.csv,train
136508.csv,train
171951.csv,train
202712.csv,train
229735.csv,train
246603.csv,train
149048.csv,train
251539.csv,train
203542.csv,train
207716.csv,train
187446.csv,train
192809.csv,train
106342.csv,train
114956.csv,train
256911.csv,train
247088.csv,train
261016.csv,train
246731.csv,train
253348.csv,train
252095.csv,train
232733.csv,train
251330.csv,train
106679.csv,train
213097.csv,train
227058.csv,train
220409.csv,train
237246.csv,train
241916.csv,train
221058.csv,train
158484.csv,train
257337.csv,train
228409.csv,train
168880.csv,train
259524.csv,train
184535.csv,train
197450.csv,train
260662.csv,train
106696.csv,train
134799.csv,train
243092.csv,train
174459.csv,train
205996.csv,train
259038.csv,train
142040.csv,train
175346.csv,train
262695.csv,train
163117.csv,train
248771.csv,train
217458.csv,train
207508.csv,train
181751.csv,train
161502.csv,train
165843.csv,train
133979.csv,train
218066.csv,train
249896.csv,train
240707.csv,train
212850.csv,train
155612.csv,train
243399.csv,train
179366.csv,train
261587.csv,train
257883.csv,train
244452.csv,train
226147.csv,train
249460.csv,train
225109.csv,train
200838.csv,train
194897.csv,train
211285.csv,train
205809.csv,train
219079.csv,train
202908.csv,train
186902.csv,train
265280.csv,train
240246.csv,train
242037.csv,train
206424.csv,train
258011.csv,train
235790.csv,train
237015.csv,train
158143.csv,train
226176.csv,train
243298.csv,train
249937.csv,train
175534.csv,train
235700.csv,train
260566.csv,train
201926.csv,train
247834.csv,train
256316.csv,train
226903.csv,train
232811.csv,train
186729.csv,train
207578.csv,train
262970.csv,train
127877.csv,train
214051.csv,train
216743.csv,train
218758.csv,train
194734.csv,train
249891.csv,train
248381.csv,train
120345.csv,train
251489.csv,train
249349.csv,train
216670.csv,train
134524.csv,train
258821.csv,train
231054.csv,train
165427.csv,train
177464.csv,train
201660.csv,train
238710.csv,train
197861.csv,train
254043.csv,train
197780.csv,train
206498.csv,train
135972.csv,train
227654.csv,train
259595.csv,train
247383.csv,train
198693.csv,train
255160.csv,train
211667.csv,train
230582.csv,train
108512.csv,train
148956.csv,train
215575.csv,train
231359.csv,train
202201.csv,train
225667.csv,train
185944.csv,train
262215.csv,train
244780.csv,train
208264.csv,train
212057.csv,train
219564.csv,train
197619.csv,train
202624.csv,train
244811.csv,train
186958.csv,train
241978.csv,train
247469.csv,train
263710.csv,train
226711.csv,train
110680.csv,train
238714.csv,train
258747.csv,train
217521.csv,train
196711.csv,train
183695.csv,train
187199.csv,train
256428.csv,train
185387.csv,train
170556.csv,train
238475.csv,train
251639.csv,train
121506.csv,train
251041.csv,train
256427.csv,train
194599.csv,train
170691.csv,train
207713.csv,train
208411.csv,train
261285.csv,train
247711.csv,train
174584.csv,train
222640.csv,train
250547.csv,train
237411.csv,train
250639.csv,train
124045.csv,train
157230.csv,train
215553.csv,train
229944.csv,train
225190.csv,train
247784.csv,train
197467.csv,train
260853.csv,train
209719.csv,train
260723.csv,train
260616.csv,train
125857.csv,train
192876.csv,train
245517.csv,train
181782.csv,train
178780.csv,train
239598.csv,train
253374.csv,train
237053.csv,train
247656.csv,train
255012.csv,train
216581.csv,train
230113.csv,train
203392.csv,train
136561.csv,train
250841.csv,train
246703.csv,train
239478.csv,train
250967.csv,train
231017.csv,train
227920.csv,train
217171.csv,train
244602.csv,train
255961.csv,train
177407.csv,train
144819.csv,train
218543.csv,train
196756.csv,train
204662.csv,train
263944.csv,train
245709.csv,train
160286.csv,train
187844.csv,train
147499.csv,train
228569.csv,train
244557.csv,train
203382.csv,train
202312.csv,train
206744.csv,train
116108.csv,train
264194.csv,train
247684.csv,train
226822.csv,train
132754.csv,train
190412.csv,train
205819.csv,train
252380.csv,train
129510.csv,train
216372.csv,train
163310.csv,train
216535.csv,train
197624.csv,train
173156.csv,train
259680.csv,train
226581.csv,train
237384.csv,train
228014.csv,train
239967.csv,train
195728.csv,train
217766.csv,train
207655.csv,train
245446.csv,train
250134.csv,train
265581.csv,train
236294.csv,train
150122.csv,train
247060.csv,train
236758.csv,train
164826.csv,train
165372.csv,train
260810.csv,train
152499.csv,train
218973.csv,train
238093.csv,train
244038.csv,train
224151.csv,train
231244.csv,train
197756.csv,train
205280.csv,train
265795.csv,train
215608.csv,train
253693.csv,train
213963.csv,train
242634.csv,train
137051.csv,train
260409.csv,train
194429.csv,train
164710.csv,train
182341.csv,train
221219.csv,train
141376.csv,train
219534.csv,train
240132.csv,train
254121.csv,train
178768.csv,train
184921.csv,train
171965.csv,train
173290.csv,train
243583.csv,train
155820.csv,train
164413.csv,train
237345.csv,train
231036.csv,train
237316.csv,train
229615.csv,train
127251.csv,train
215169.csv,train
261732.csv,train
260580.csv,train
226947.csv,train
190094.csv,train
242859.csv,train
226780.csv,train
232903.csv,train
218768.csv,train
258135.csv,train
213835.csv,train
239984.csv,train
235230.csv,train
256430.csv,train
218219.csv,train
233657.csv,train
258718.csv,train
244308.csv,train
248026.csv,train
165941.csv,train
135317.csv,train
236489.csv,train
196624.csv,train
187406.csv,train
264329.csv,train
259683.csv,train
250082.csv,train
195610.csv,train
131318.csv,train
243413.csv,train
177152.csv,train
210989.csv,train
212821.csv,train
254977.csv,train
176760.csv,train
213898.csv,train
250513.csv,train
145244.csv,train
240401.csv,train
228374.csv,train
226192.csv,train
256542.csv,train
203055.csv,train
154091.csv,train
245560.csv,train
142374.csv,train
244037.csv,train
172774.csv,train
242564.csv,train
120425.csv,train
147307.csv,train
251111.csv,train
227541.csv,train
254083.csv,train
144135.csv,train
220159.csv,train
105915.csv,train
209820.csv,train
258411.csv,train
167103.csv,train
228501.csv,train
234703.csv,train
237372.csv,train
243717.csv,train
132845.csv,train
147039.csv,train
251251.csv,train
201450.csv,train
198559.csv,train
196054.csv,train
260402.csv,train
235272.csv,train
217462.csv,train
177914.csv,train
183222.csv,train
205795.csv,train
148732.csv,train
133834.csv,train
257963.csv,train
221114.csv,train
171217.csv,train
261264.csv,train
124325.csv,train
243386.csv,train
206747.csv,train
251324.csv,train
234398.csv,train
241786.csv,train
169833.csv,train
211871.csv,train
172631.csv,train
207441.csv,train
249130.csv,train
149837.csv,train
194994.csv,train
250903.csv,train
116023.csv,train
254016.csv,train
126062.csv,train
139916.csv,train
223302.csv,train
265324.csv,train
187307.csv,train
238244.csv,train
227416.csv,train
148749.csv,train
261443.csv,train
234254.csv,train
208600.csv,train
212470.csv,train
228675.csv,train
218223.csv,train
243513.csv,train
218975.csv,train
249698.csv,train
213577.csv,train
132452.csv,train
104552.csv,train
